,gene_ids,feature_types,genome,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells
Kr-h1,GeneID_100576395,Gene Expression,A_mel_mkref_out,False,7894,0.7147407313033507,0.5392618921069019,66.47555951925935,16830.0,9.730977703126166,7449
LOC411935,LOC411935,Gene Expression,A_mel_mkref_out,False,261,0.012570603473903257,0.012492249393483678,98.89157854503759,296.0,5.6937321388027,219
LOC100577393,LOC100577393,Gene Expression,A_mel_mkref_out,False,6467,0.7476111606574086,0.5582498043515933,72.53577950482016,17604.0,9.775938231589153,5781
LOC107964598,LOC107964598,Gene Expression,A_mel_mkref_out,False,191,0.008281309720983565,0.008247207818555905,99.18885632989341,195.0,5.278114659230518,183
LOC107964634,LOC107964634,Gene Expression,A_mel_mkref_out,False,1086,0.05181127107487153,0.05051369810244848,95.38794750923685,1220.0,7.107425474110705,1065
LOC727501,LOC727501,Gene Expression,A_mel_mkref_out,False,2185,0.1189111139423281,0.11235599270054507,90.72068628700046,2800.0,7.937731775260109,2169
LOC102656574,LOC102656574,Gene Expression,A_mel_mkref_out,False,114,0.004883849322631333,0.004871962018684714,99.5158618932348,115.0,4.7535901911063645,106
LOC413900,LOC413900,Gene Expression,A_mel_mkref_out,False,1688,0.0835350575444855,0.08022889730331195,92.8313585594768,1967.0,7.584773077612199,1599
LOC727497,LOC727497,Gene Expression,A_mel_mkref_out,False,3532,0.2037202191361957,0.18541694375038453,85.00021234127489,4797.0,8.47595444339964,3411
LOC408878,LOC408878,Gene Expression,A_mel_mkref_out,False,222,0.009810166900242069,0.009762359623566625,99.05720473945726,231.0,5.44673737166631,210
LOC411793,LOC411793,Gene Expression,A_mel_mkref_out,False,1612,0.08909839894678728,0.08535019702844544,93.15411729732025,2098.0,7.649216319820633,1592
LOC551099,LOC551099,Gene Expression,A_mel_mkref_out,False,4580,0.3680298976515055,0.31337167396995197,80.54953921943347,8666.0,9.067277989134345,4438
LOC100577778,LOC100577778,Gene Expression,A_mel_mkref_out,False,4123,0.234637108761201,0.21077708784102905,82.49033847199219,5525.0,8.617219505483362,3916
LOC102655311,LOC102655311,Gene Expression,A_mel_mkref_out,False,724,0.03384719921858411,0.033286988781883624,96.92529833949123,797.0,6.682108597449809,681
LOC726162,LOC726162,Gene Expression,A_mel_mkref_out,False,42,0.003270055633414023,0.003264720628835212,99.82163332908651,77.0,4.356708826689592,37
LOC724308,LOC724308,Gene Expression,A_mel_mkref_out,False,167,0.008026500191107148,0.00799445917573435,99.29078014184397,189.0,5.247024072160486,153
LOC411163,LOC411163,Gene Expression,A_mel_mkref_out,False,6699,0.5039707818405742,0.40810879837123876,71.550515989298,11867.0,9.381600981410713,6353
LOC113218821,LOC113218821,Gene Expression,A_mel_mkref_out,False,130,0.005818150932178197,0.005801290856743352,99.44791268526775,137.0,4.927253685157205,125
LOC100578257,LOC100578257,Gene Expression,A_mel_mkref_out,False,2749,0.15148426551153013,0.1410517758444113,88.32547670616215,3567.0,8.1797604936999,2690
LOC724861,LOC724861,Gene Expression,A_mel_mkref_out,False,877,0.12477173312948571,0.11758011118370366,96.27553403830636,2938.0,7.985824666418917,792
LOC100577213,LOC100577213,Gene Expression,A_mel_mkref_out,False,702,0.03860364377627723,0.03787716077574704,97.01872850044592,909.0,6.813444599510896,633
LOC102654088,LOC102654088,Gene Expression,A_mel_mkref_out,False,228,0.009937571665180278,0.00988851871034217,99.03172378646961,234.0,5.459585514144159,218
LOC113218851,LOC113218851,Gene Expression,A_mel_mkref_out,False,736,0.03469656431817217,0.03410820916145186,96.87433643351595,817.0,6.706862336602747,719
LOC113218864,LOC113218864,Gene Expression,A_mel_mkref_out,False,47,0.001996007984031936,0.001994018606864397,99.8003992015968,47.0,3.8712010109078907,44
LOC113218857,LOC113218857,Gene Expression,A_mel_mkref_out,False,65,0.002887841338599397,0.002883679535294102,99.72395634263388,68.0,4.23410650459726,61
LOC412366,LOC412366,Gene Expression,A_mel_mkref_out,False,6213,0.478447360597953,0.39099245642866604,73.61447318129699,11266.0,9.329633378164166,6075
LOC100578454,LOC100578454,Gene Expression,A_mel_mkref_out,False,632,0.029260627680808594,0.028840707269956283,97.31600628530174,689.0,6.536691597591305,615
LOC102654534,LOC102654534,Gene Expression,A_mel_mkref_out,False,132,0.006497643011848643,0.006476624328299168,99.43941903427188,153.0,5.0369526024136295,115
LOC725592,LOC725592,Gene Expression,A_mel_mkref_out,False,4716,0.3822567630696055,0.3237174990216245,79.9719709517136,9001.0,9.105202053852878,4656
LOC100576568,LOC100576568,Gene Expression,A_mel_mkref_out,False,71,0.0030152461035376056,0.0030107093663035295,99.69847538964623,71.0,4.276666119016055,66
LOC102656270,LOC102656270,Gene Expression,A_mel_mkref_out,False,183,0.011976047904191617,0.011904902506318366,99.22283093387692,282.0,5.645446897643238,174
LOC100577919,LOC100577919,Gene Expression,A_mel_mkref_out,False,2048,0.12243597910561856,0.1155013048034115,91.30250138021829,2883.0,7.96693349840484,2020
LOC102655881,LOC102655881,Gene Expression,A_mel_mkref_out,False,160,0.007686754151271924,0.007657361582789948,99.32050792032955,181.0,5.204006687076795,153
LOC552645,LOC552645,Gene Expression,A_mel_mkref_out,False,5048,0.41801503376226273,0.34925803014277684,78.56202488639742,9843.0,9.194617411510947,4786
LOC413785,LOC413785,Gene Expression,A_mel_mkref_out,False,4267,0.478022678048159,0.3907051661485931,81.87879560028878,11256.0,9.328745436354804,4014
LOC552224,LOC552224,Gene Expression,A_mel_mkref_out,False,899,0.05622796959272944,0.05470404228141701,96.18210387735168,1324.0,7.1891677384203225,874
LOC102655070,LOC102655070,Gene Expression,A_mel_mkref_out,False,170,0.007304539856457298,0.00727799091202292,99.27803966535015,172.0,5.153291594497779,158
LOC113218875,LOC113218875,Gene Expression,A_mel_mkref_out,False,125,0.0055208731473223764,0.005505688988076223,99.46914681275746,130.0,4.875197323201151,114
LOC552159,LOC552159,Gene Expression,A_mel_mkref_out,False,2997,0.1906399966025396,0.174490974825292,87.27226398267295,4489.0,8.4096079807363,2959
LOC411595,LOC411595,Gene Expression,A_mel_mkref_out,False,7231,0.9498449908693252,0.6677498775541254,69.29120482439377,22366.0,10.01534193731027,6740
LOC102653657,LOC102653657,Gene Expression,A_mel_mkref_out,False,149,0.006964793816622075,0.0069406516720539055,99.36722300080689,164.0,5.10594547390058,140
LOC727398,LOC727398,Gene Expression,A_mel_mkref_out,False,3881,0.24130462479296727,0.21616294329852756,83.51807024249374,5682.0,8.645234541297121,3731
LOC726133,LOC726133,Gene Expression,A_mel_mkref_out,False,2983,0.15632564657918205,0.14524743177291866,87.33171953964411,3681.0,8.211211361793023,2902
LOC102656430,LOC102656430,Gene Expression,A_mel_mkref_out,False,627,0.029770246740561432,0.029335715942715695,97.33724041279143,701.0,6.553933404025811,597
LOC409271,LOC409271,Gene Expression,A_mel_mkref_out,False,6817,0.5111903851870727,0.4128976748153309,71.04939058054104,12037.0,9.395823592107716,6585
LOC107964594,LOC107964594,Gene Expression,A_mel_mkref_out,False,2382,0.1333078523803457,0.1251406595074426,89.88406166390624,3139.0,8.0519780789023,2276
LOC552306,LOC552306,Gene Expression,A_mel_mkref_out,False,3712,0.3092538327600119,0.2694573816201958,84.23578375164564,7282.0,8.893298144217916,3621
LOC102655033,LOC102655033,Gene Expression,A_mel_mkref_out,False,85,0.006327769991931032,0.006307833712656635,99.63901983267507,149.0,5.0106352940962555,78
LOC550869,LOC550869,Gene Expression,A_mel_mkref_out,False,886,0.044379326453476024,0.04342276298345371,96.2373126088249,1045.0,6.952728644624869,851
LOC113218861,LOC113218861,Gene Expression,A_mel_mkref_out,False,308,0.014269333673079374,0.014168484961764498,98.6919777466344,336.0,5.820082930352362,296
LOC552089,LOC552089,Gene Expression,A_mel_mkref_out,False,1163,0.05661018388754406,0.05506584405819236,95.06094194589544,1333.0,7.195937226475569,1130
Cox6c,GeneID_100359410,Gene Expression,A_mel_mkref_out,False,5373,0.6952902705227842,0.5278539772165175,77.18180659956683,16372.0,9.703388915639492,4570
LOC113218822,LOC113218822,Gene Expression,A_mel_mkref_out,False,60,0.0030577143585170086,0.0030530490576535048,99.74519047012357,72.0,4.290459441148391,55
LOC113218823,LOC113218823,Gene Expression,A_mel_mkref_out,False,107,0.004671508047734319,0.00466063041748398,99.54558967172039,110.0,4.709530201312334,102
LOC102654584,LOC102654584,Gene Expression,A_mel_mkref_out,False,417,0.02008748460525757,0.01988839283905115,98.2290737673589,473.0,6.161207321695077,408
LOC100576661,LOC100576661,Gene Expression,A_mel_mkref_out,False,118,0.005775682677198794,0.005759067367810189,99.49887459124305,136.0,4.919980925828125,109
LOC552677,LOC552677,Gene Expression,A_mel_mkref_out,False,8618,0.7128296598292776,0.5381467747181825,63.400857858750584,16785.0,9.728300484642773,8263
LOC107964592,LOC107964592,Gene Expression,A_mel_mkref_out,False,168,0.01129655582452117,0.011233226229019677,99.28653331634602,266.0,5.58724865840025,154
LOC725707,LOC725707,Gene Expression,A_mel_mkref_out,False,7826,0.5959145538709815,0.46744695991960095,66.7643436531193,14032.0,9.549166977751137,7466
LOC408894,LOC408894,Gene Expression,A_mel_mkref_out,False,10945,1.5785025693294263,0.9472088309518265,53.51849492504353,37169.0,10.523257263291297,10252
LOC113218837,LOC113218837,Gene Expression,A_mel_mkref_out,False,135,0.006285301736951628,0.006265631606765287,99.42667855777806,148.0,5.003946305945459,126
LOC100576976,LOC100576976,Gene Expression,A_mel_mkref_out,False,1000,0.05244829489956258,0.05111915938151483,95.75317450205971,1235.0,7.119635638017636,971
LOC413040,LOC413040,Gene Expression,A_mel_mkref_out,False,9614,1.7113008026500192,0.997428520705858,59.17101966280205,40296.0,10.60403230347651,9215
LOC725570,LOC725570,Gene Expression,A_mel_mkref_out,False,8126,0.6769015161167028,0.5169477548892507,65.49029600373721,15939.0,9.676586952344206,7782
LOC727346,LOC727346,Gene Expression,A_mel_mkref_out,False,163,0.0070921985815602835,0.0070671672230924526,99.30776744383574,167.0,5.123963979403259,153
LOC725436,LOC725436,Gene Expression,A_mel_mkref_out,False,9322,1.3486219051259183,0.8538287327919697,60.41109270820062,31756.0,10.365868452461307,8812
LOC413368,LOC413368,Gene Expression,A_mel_mkref_out,False,5847,0.5203635282626237,0.41894946959386825,75.16881131354313,12253.0,9.4136076932856,5422
LOC413190,LOC413190,Gene Expression,A_mel_mkref_out,False,210,0.013589841593408926,0.013498327868620453,99.10816664543253,320.0,5.771441123130016,133
LOC724259,LOC724259,Gene Expression,A_mel_mkref_out,False,4805,0.4748375589247038,0.3885478541845061,79.59400348239691,11181.0,9.32206062158659,4646
LOC413173,LOC413173,Gene Expression,A_mel_mkref_out,False,1786,0.09258079585509832,0.08854260026917908,92.41516966067864,2180.0,7.687538766201629,1756
LOC100576482,LOC100576482,Gene Expression,A_mel_mkref_out,False,4580,0.3335032063532509,0.28780946910142136,80.54953921943347,7853.0,8.968778235137956,4431
LOC411167,LOC411167,Gene Expression,A_mel_mkref_out,False,4852,0.35656346880706674,0.304954640674758,79.39440268399372,8396.0,9.035629778183564,4760
LOC409787,LOC409787,Gene Expression,A_mel_mkref_out,False,2042,0.11190385187072663,0.10607372794512095,91.32798233320592,2635.0,7.877017895622398,1936
LOC413898,LOC413898,Gene Expression,A_mel_mkref_out,False,3411,0.1923387268017157,0.1759166950553887,85.51407822652567,4529.0,8.41847721847708,3286
LOC551150,LOC551150,Gene Expression,A_mel_mkref_out,False,4710,0.27362296683229287,0.24186556894813138,79.99745190470124,6443.0,8.770904744296866,4524
LOC413730,LOC413730,Gene Expression,A_mel_mkref_out,False,115,0.005011254087569542,0.004998739545424974,99.51161506773687,118.0,4.77912349311153,111
LOC102654056,LOC102654056,Gene Expression,A_mel_mkref_out,False,3235,0.1685140357582707,0.15573288669893579,86.26151951416317,3968.0,8.286269452783065,3066
LOC102654587,LOC102654587,Gene Expression,A_mel_mkref_out,False,127,0.005605809657281182,0.005590155581588729,99.46065316176158,132.0,4.890349128221754,121
LOC113218876,LOC113218876,Gene Expression,A_mel_mkref_out,False,24,0.0010617063744850724,0.0010611431628805782,99.89807618804943,25.0,3.258096538021482,21
LOC409358,LOC409358,Gene Expression,A_mel_mkref_out,False,4008,0.30989085658470295,0.2699438181579279,82.97872340425532,7297.0,8.895355616996392,3849
LOC725761,LOC725761,Gene Expression,A_mel_mkref_out,False,1895,0.09997027222151442,0.09528315418596742,91.95226568140316,2354.0,7.764296006450518,1818
LOC107964013,LOC107964013,Gene Expression,A_mel_mkref_out,False,1496,0.08884358941691085,0.08511620591903993,93.64674905508133,2092.0,7.646353722445999,1429
LOC552455,LOC552455,Gene Expression,A_mel_mkref_out,False,6519,0.5408332271626959,0.4323233267063445,72.31494457892725,12735.0,9.452187908084165,6307
LOC102655997,LOC102655997,Gene Expression,A_mel_mkref_out,False,282,0.012995286023697285,0.012911571774669775,98.80239520958084,306.0,5.726847747587197,272
LOC409452,LOC409452,Gene Expression,A_mel_mkref_out,False,8356,0.8175988448634646,0.5975163140160296,64.51352613921094,19252.0,9.865422171729335,7776
LOC100578593,LOC100578593,Gene Expression,A_mel_mkref_out,False,150,0.007686754151271924,0.007657361582789948,99.36297617530896,181.0,5.204006687076795,142
LOC724977,LOC724977,Gene Expression,A_mel_mkref_out,False,2461,0.1273622966832293,0.11988065339122422,89.54856244956895,2999.0,8.006367567650246,2402
LOC102656738,LOC102656738,Gene Expression,A_mel_mkref_out,False,251,0.012655539983862063,0.012576127937401335,98.93404680001699,298.0,5.700443573390686,248
LOC411157,LOC411157,Gene Expression,A_mel_mkref_out,False,12084,3.5076230517688027,1.5057699750613291,48.68136068288954,82594.0,11.32170442498924,10943
LOC102655355,LOC102655355,Gene Expression,A_mel_mkref_out,False,76,0.0033974603983522316,0.0033917020685520884,99.67724126215654,80.0,4.394449154672439,74
LOC113218839,LOC113218839,Gene Expression,A_mel_mkref_out,False,129,0.005775682677198794,0.005759067367810189,99.4521595107657,136.0,4.919980925828125,124
LOC102654321,LOC102654321,Gene Expression,A_mel_mkref_out,False,257,0.011169151059582962,0.011107236685985079,98.90856584702935,263.0,5.575949103146316,242
LOC100578680,LOC100578680,Gene Expression,A_mel_mkref_out,False,4991,0.7121926360045866,0.5377747924202505,78.80409393978002,16770.0,9.727406483331627,4240
LOC413473,LOC413473,Gene Expression,A_mel_mkref_out,False,10270,2.3442052066080605,1.2072290589521213,56.38510213615322,55199.0,10.918718232265187,9643
LOC411171,LOC411171,Gene Expression,A_mel_mkref_out,False,6392,0.6780481590011467,0.5176313078722328,72.85429141716565,15966.0,9.678279371339702,6233
LOC413071,LOC413071,Gene Expression,A_mel_mkref_out,False,11374,2.329256380855311,1.2027489700027143,51.69660678642715,54847.0,10.912321001957451,10666
LOC102655092,LOC102655092,Gene Expression,A_mel_mkref_out,False,42,0.0017836667091349217,0.0017820778647023388,99.82163332908651,42.0,3.7612001156935624,36
LOC725719,LOC725719,Gene Expression,A_mel_mkref_out,False,2353,0.12001528857179258,0.11334233572436489,90.0072196033465,2826.0,7.94697135769359,2249
LOC412986,LOC412986,Gene Expression,A_mel_mkref_out,False,375,0.017666794071431603,0.017512550277644822,98.40744043827239,416.0,6.0330862217988015,352
LOC102655284,LOC102655284,Gene Expression,A_mel_mkref_out,False,1530,0.08451182740901177,0.08112995708886594,93.50235698815136,1990.0,7.596392304064196,1482
LOC551398,LOC551398,Gene Expression,A_mel_mkref_out,False,2028,0.10234849450036099,0.09744289894155587,91.3874378901771,2410.0,7.787796878181171,1961
LOC724666,LOC724666,Gene Expression,A_mel_mkref_out,False,2267,0.12651293158364124,0.11912696025937483,90.37244659616937,2979.0,7.9996785794994505,2245
LOC412131,LOC412131,Gene Expression,A_mel_mkref_out,False,1380,0.06841635877181806,0.06617751360389426,94.1393808128424,1611.0,7.385230923066573,1334
LOC413076,LOC413076,Gene Expression,A_mel_mkref_out,False,12566,2.5829617361022637,1.2761897589753277,46.63439079288232,60821.0,11.015706844610454,11844
LOC552342,LOC552342,Gene Expression,A_mel_mkref_out,False,2558,0.15806684503333757,0.14675210203863764,89.13662037626874,3722.0,8.222285073872717,2330
LOC408875,LOC408875,Gene Expression,A_mel_mkref_out,False,6551,0.5835987599269546,0.4596999531773891,72.17904616299316,13742.0,9.528284882554852,5951
LOC412756,LOC412756,Gene Expression,A_mel_mkref_out,False,6925,0.5522571877521553,0.4397101217898509,70.59073342676349,13004.0,9.473089177882752,6671
LOC100578266,LOC100578266,Gene Expression,A_mel_mkref_out,False,3915,0.3153267932220665,0.2740851467116908,83.37367817556377,7425.0,8.912742634737025,3806
LOC550870,LOC550870,Gene Expression,A_mel_mkref_out,False,14267,4.350872722639827,1.677259673331431,39.41054062088589,102450.0,11.537139914478365,13263
LOC724172,LOC724172,Gene Expression,A_mel_mkref_out,False,18259,21.311886864568734,3.105119579703186,22.457213233108252,501831.0,13.126020681307676,15712
LOC113218865,LOC113218865,Gene Expression,A_mel_mkref_out,False,38,0.0019110714740731304,0.0019092477001887863,99.83862063107827,45.0,3.828641396489095,33
LOC100578461,LOC100578461,Gene Expression,A_mel_mkref_out,False,3803,0.22915870386885803,0.20632995476845817,83.84932263133308,5396.0,8.593598522618644,3601
LOC409450,LOC409450,Gene Expression,A_mel_mkref_out,False,6003,0.6828046035588398,0.5204618083846584,74.50630653586444,16078.0,9.685269351744411,5684
LOC102654206,LOC102654206,Gene Expression,A_mel_mkref_out,False,58,0.0026755000637023823,0.002671927284635217,99.75368412111946,63.0,4.1588830833596715,55
LOC102655655,LOC102655655,Gene Expression,A_mel_mkref_out,False,41,0.0018261349641143245,0.001824469606797328,99.82588015458444,43.0,3.784189633918261,34
LOC411637,LOC411637,Gene Expression,A_mel_mkref_out,False,6047,0.39898925553149023,0.33575001554769773,74.31944621395508,9395.0,9.148039345778804,5787
LOC102655018,LOC102655018,Gene Expression,A_mel_mkref_out,False,3067,0.16957574213275575,0.15664106948772244,86.97498619781713,3993.0,8.29254851397576,2651
LOC102656504,LOC102656504,Gene Expression,A_mel_mkref_out,False,2487,0.15887374187794623,0.14744862130355826,89.4381449866225,3741.0,8.227375506834035,2423
Gycbeta1,GeneID_408880,Gene Expression,A_mel_mkref_out,False,7170,0.7588652482269503,0.5646688557868139,69.55026117976813,17869.0,9.790878608153474,6820
LOC552272,LOC552272,Gene Expression,A_mel_mkref_out,False,9010,1.683993714698263,0.9873058773400254,61.73610226355799,39653.0,10.587947104698507,7701
LOC102656909,LOC102656909,Gene Expression,A_mel_mkref_out,False,84,0.003779674693166858,0.0037725496706418277,99.64326665817302,89.0,4.499809670330265,78
LOC102654144,LOC102654144,Gene Expression,A_mel_mkref_out,False,597,0.02671253238204442,0.026361981717597422,97.46464517772965,629.0,6.4457198193855785,582
LOC102656082,LOC102656082,Gene Expression,A_mel_mkref_out,False,36,0.00161379368921731,0.0016124929234386616,99.84711428207414,38.0,3.6635616461296463,24
LOC107964630,LOC107964630,Gene Expression,A_mel_mkref_out,False,40,0.0017411984541555188,0.0017396843254713673,99.83012698008238,41.0,3.7376696182833684,37
LOC107964569,LOC107964569,Gene Expression,A_mel_mkref_out,False,1173,0.05682252516244107,0.055266788497731166,95.01847369091604,1338.0,7.199678345691172,1120
LOC107964603,LOC107964603,Gene Expression,A_mel_mkref_out,False,4257,0.2684843079797851,0.2378227294483899,81.9212638552682,6322.0,8.751949058058614,4153
LOC102656388,LOC102656388,Gene Expression,A_mel_mkref_out,False,552,0.025056270437847708,0.024747509071676204,97.65575232513696,590.0,6.3818160174060985,524
LOC724323,LOC724323,Gene Expression,A_mel_mkref_out,False,722,0.0322758737843462,0.031765950894339076,96.93379199048711,760.0,6.634633357861686,671
