"","deviance"
"LOC409520",8146.20480631987
"LOC726113",7643.03989995142
"LOC552457",2591.09801944386
"LOC113219207",407.016617708588
"LOC107964644",1877.02311613353
"LOC413471",2623.08639135483
"LOC552096",6697.70374957035
"LOC726743",5410.43069582917
"LOC409351",12152.3647473321
"LOC410080",11108.4415143082
"LOC725343",10465.0115587273
"LOC551031",51411.9336628213
"LOC113219390",3721.18787706975
"LOC409923",35421.9499937136
"LOC410728",544.599196445744
"LOC412353",66673.7673507305
"LOC552251",4992.67969005743
"LOC412546",10976.2165325957
"LOC412578",6112.81042632368
"LOC102655805",340.625404210506
"LOC724875",13799.544364869
"LOC725651",2011.14477411827
"LOC409748",39215.7228693188
"LOC100576990",12296.3993472779
"LOC725922",2492.35398431878
"LOC102654970",15980.4622202748
"LOC409479",30850.0623483383
"LOC102656788",2215.10152127954
"LOC408631",19167.4251959031
