"","deviance"
"LOC107994726",38325.1384011891
"LOC107994806",26477.5774103558
"LOC107994805",26808.1344392133
"LOC133666858",5851.9698824204
"LOC107994803",32377.9730293193
"LOC133666862",459.66753656864
"LOC107994804",1802.77088512399
"LOC107995010",27036.144259646
"LOC107994960",29487.3127723504
"LOC107994959",40202.3821023611
"LOC107994662",14272.0956544577
"LOC107994661",11321.3491980915
"LOC107994923",1059.01370017668
"LOC107994922",1309.09809376023
"LOC107994921",22035.43206206
"LOC107994660",406.742491510998
"LOC107994920",2190.03720587525
"LOC107994998",24093.5042271636
"LOC107994917",89438.7496246391
"LOC107994940",23558.4032697972
"LOC107994843",245957.037882851
"LOC133666900",3925.34894937426
"LOC114577146",9404.15321084593
"LOC107994845",1959.43489855548
"LOC107993134",508.950046014406
"LOC114577149",481.190110892033
"LOC107995019",2749.35925090758
"LOC107994943",2432.38400499157
"LOC133666928",355.429106027561
"LOC133666926",1004.30980199125
"LOC107994953",1047.99683295239
"LOC107994957",21889.8163692605
"LOC107995016",598.344055051687
"LOC114577121",627.914934147801
"LOC107994702",15744.4768122555
"LOC107994717",6607.90338444956
"LOC107995009",22695.1699750667
"LOC107994985",114617.808959295
"LOC133666941",3464.96252585375
"LOC107994692",24099.6934571416
"LOC107994878",21152.3661934287
"LOC107994883",23292.7421598389
"LOC107994879",12420.414017312
"LOC107994881",9844.04872512442
"LOC107994880",18826.1347687733
"LOC133666979",3098.23337671343
"LOC108004114",35820.040800275
"LOC133666980",1183.56377643565
"LOC107995005",34120.3621311945
"LOC107994781",39885.797877006
"LOC107994783",874.470517263263
"LOC107994782",683.358725320779
"LOC107993950",741.73571995357
"LOC107994785",11327.7259964791
"LOC107994788",288.824193408757
"LOC107994706",31681.9128731899
"LOC107994871",96963.4198552514
"LOC107995021",5228.06232968879
"LOC107994794",4582.21392389536
"LOC114577083",11157.2970056516
"LOC107994795",24085.3052841201
"LOC114577087",13892.9786196031
"LOC114577086",8786.91873307346
"LOC107994791",3004.64287977018
"LOC107994790",281.756264412918
"LOC133666704",4637.57909705478
"LOC108002574",26808.45921997
"LOC108002575",18116.5836658114
"LOC108003270",32976.6203439257
"LOC133665639",7744.14720247615
